시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도,시설 경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일,,
강서구,11500000686,마곡두린아이어린이집,가정,정상,7809,서울특별시 강서구 마곡중앙1로 71 1305동 102호(마곡동, 마곡13단지힐스테이트마스터),02-2663-0207,02-2663-0207,,3,55,0,4,6,20,20,37.55690985,126.8178734,미운영,2017-05-10,,,,2022-03-17,일반,3,3,1,0,0,0,3,0,0,10,3,5,7,0,0,0,5,0,0,20,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,
강서구,11500000685,구립 아기별어린이집,국공립,정상,7651,서울특별시 강서구 강서로 348 108동 101호(내발산동, 우장산힐스테이트),02-3661-8846,02-3661-8846,,3,60,0,5,7,20,20,37.55649444,126.8389125,미운영,2017-03-01,,,,2022-03-17,야간연장,1,1,2,0,0,0,2,0,0,6,2,5,6,0,0,0,7,0,0,20,0,0,0,0,0,1,5,0,0,0,0,0,1,0,7,03:51.0,
강서구,11500000683,구립 코알라아가마을어린이집,국공립,정상,7531,서울특별시 강서구 허준로 175 608동 101호(가양동, 가양6단지아파트),02-2668-3955,02-2668-3955,,3,43,0,4,6,16,15,37.56647,126.977963,미운영,2017-03-01,,,,2022-03-17,야간연장,3,1,2,0,0,0,1,0,0,7,6,4,0,0,0,0,5,0,0,15,0,0,0,0,0,1,4,0,0,0,0,0,1,0,6,03:51.0,
강서구,11500000681,구립 꼬꼬마라인어린이집,국공립,정상,7548,서울특별시 강서구 화곡로68길 33 102동 101호(등촌동, 라인아파트),02-6736-2352,02-6736-2352,,4,60,0,4,8,20,20,37.55935917,126.8560134,미운영,2017-03-01,,,,2022-03-17,야간연장,2,1,2,0,0,0,1,0,0,6,4,4,9,0,0,0,3,0,0,20,0,0,0,0,0,1,6,0,0,0,0,0,1,0,8,03:50.0,
강서구,11500000682,구립 밤비어린이집,국공립,정상,7566,서울특별시 강서구 공항대로45길 68-6 106동 104호(등촌동, 등촌서광마을아파트),02-3662-8003,02-3662-3110,,3,60,0,5,8,20,20,37.55768754,126.8576378,미운영,2017-03-01,,,,2022-03-17,야간연장,2,2,2,0,0,0,2,0,0,8,4,8,8,0,0,0,0,0,0,20,0,0,0,0,0,1,6,0,0,0,0,0,1,0,8,03:50.0,
강서구,11500000684,구립 큰별어린이집,국공립,정상,7578,서울특별시 강서구 화곡로63가길 71 1005동 106호(등촌동, 등촌주공10단지아파트),02-3664-4775,02-3664-4775,,3,50,0,4,7,15,15,37.56247711,126.8483094,미운영,2017-03-01,,,,2022-03-17,야간연장,3,0,0,0,0,0,2,0,0,5,7,0,0,0,0,0,8,0,0,15,0,0,0,0,0,1,5,0,0,0,0,0,1,0,7,03:51.0,
강서구,11500000680,딩동댕어린이집,가정,폐지,7599,서울특별시 강서구 마곡서1로 81 803-102,02-2663-3496,,,4,60,0,4,0,20,0,37.56298574,126.8199458,미운영,2016-11-10,,,2019-03-15,2022-03-17,일반,1,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000678,마곡12 온새미어린이집,국공립,정상,7808,서울특별시 강서구 공항대로 140 1205동 1층(마곡동, 마곡엠밸리 12단지),02-2088-1722,02-2028-1721,,4,149,0,8,9,46,38,37.55966597,126.8231907,미운영,2016-11-01,,,,2022-03-17,야간연장,0,1,2,0,0,0,0,2,0,5,0,5,14,0,0,0,0,19,0,38,0,0,0,0,0,1,7,0,0,0,0,0,1,0,9,03:51.0,
강서구,11500000677,마곡10 별솔어린이집,국공립,정상,7629,서울특별시 강서구 마곡중앙1로 72 1012동 1층(마곡동, 마곡엠밸리10단지),02-6964-6630,02-6964-6631,http://cafe.daum.net/byulsol10,5,194,1,12,13,58,57,37.55965489,126.8188503,미운영,2016-11-01,,,,2022-03-17,야간연장,2,2,3,1,1,0,0,2,0,11,5,10,14,15,0,0,0,13,0,57,0,0,0,0,0,1,11,0,0,0,0,0,1,0,13,03:51.0,
강서구,11500000679,마곡8 열린숲어린이집,국공립,정상,7599,서울특별시 강서구 마곡서1로 81 807동 1층(마곡동, 마곡엠밸리8단지),02-2039-8301,02-2039-8302,,6,203,1,10,16,65,59,37.56436486,126.8191547,미운영,2016-11-01,,,,2022-03-17,야간연장,3,2,2,1,1,1,0,0,0,10,6,8,10,13,7,15,0,0,0,59,0,0,0,0,0,1,14,0,0,0,0,0,1,0,16,03:51.0,
강서구,11500000676,마곡11 나무햇살어린이집,국공립,정상,7808,서울특별시 강서구 공항대로 124 1103동 1층(마곡동,마곡엠밸리11단지),02-6958-7701,02-6958-7702,http://cafe.daum.net/suntree11,4,137,0,8,10,45,39,37.55941552,126.8208145,미운영,2016-11-01,,,,2022-03-17,야간연장,2,2,2,1,0,0,0,0,0,7,6,10,14,9,0,0,0,0,0,39,0,0,0,0,0,1,8,0,0,0,0,0,1,0,10,03:51.0,
강서구,11500000675,행복한어린이집,가정,정상,7629,서울특별시 강서구 마곡중앙1로 72 1018동 101호(마곡동, 마곡엠밸리10단지),02-6398-7839,,,3,71,1,4,6,20,18,37.55899972,126.8199372,미운영,2016-10-19,,,,2022-03-17,일반,3,2,2,0,0,0,0,0,0,7,3,9,6,0,0,0,0,0,0,18,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:52.0,
강서구,11500000674,미소어린이집,가정,정상,7599,서울특별시 강서구 마곡서1로 81 804동 103호(마곡동, 마곡엠벨리 8단지),02-6448-9984,02-6448-9984,,4,64,0,4,7,20,20,37.56367043,126.8198988,미운영,2016-09-30,,,,2022-03-17,일반,2,3,3,0,0,0,3,0,0,11,3,0,7,0,0,0,10,0,0,20,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,
강서구,11500000672,구립 뽄다어린이집,국공립,정상,7768,서울특별시 강서구 강서로17라길 7-8 (화곡동),02-2648-0148,,,4,68,0,6,10,20,20,37.5328785,126.8403379,미운영,2016-09-01,,,,2022-03-17,야간연장,2,1,1,0,0,0,2,0,0,6,6,4,5,0,0,0,5,0,0,20,0,0,0,0,0,1,8,0,0,0,0,0,1,0,10,03:50.0,,
강서구,11500000670,구립 드보라어린이집,국공립,정상,7638,서울특별시 강서구 강서로47길 63 103호(내발산동, 예스빌),02-2666-5300,0504-146-7129,,4,65,0,5,9,19,17,37.55276915,126.8326724,미운영,2016-09-01,,,,2022-03-17,야간연장,1,1,0,0,0,0,4,0,0,6,2,0,0,0,0,0,15,0,0,17,0,0,0,0,0,1,6,0,0,0,0,0,1,0,9,03:50.0,
강서구,11500000668,구립 보솜어린이집,국공립,정상,7588,서울특별시 강서구 공항대로43길 39 1106동 1층 6호,02-2658-0223,02-2658-0228,http://cafe.naver.com/bosom2233,4,96,3,6,9,28,22,37.55925382,126.8495578,미운영,2016-09-01,,,,2022-03-17,야간연장,1,1,1,0,0,0,2,0,0,5,2,5,7,0,0,0,8,0,0,22,0,0,0,0,0,1,7,0,0,0,0,0,1,0,9,03:50.0,,
강서구,11500000673,구립 태진한솔어린이집,국공립,정상,7556,서울특별시 강서구 공항대로71길 54 103동 101호(염창동, 태진한솔아파트),02-6091-2279,,blog.daum.net/tytrm,3,53,0,4,7,19,19,37.54928399,126.8739296,미운영,2016-09-01,,,,2022-03-17,야간연장,0,3,1,0,0,0,6,0,0,10,0,5,0,0,0,0,14,0,0,19,0,0,0,0,0,1,5,0,0,0,0,0,1,0,7,03:51.0,
강서구,11500000671,구립 소은어린이집,국공립,정상,7535,서울특별시 강서구 양천로67길 77 104동 101호(염창동, 우성1차아파트),02-3661-6494,0504-186-6494,,3,53,0,4,8,19,19,37.55616042,126.8714367,미운영,2016-09-01,,,,2022-03-17,일반,0,2,2,0,0,0,6,0,0,10,0,4,6,0,0,0,9,0,0,19,0,0,0,0,0,1,6,0,0,0,0,0,1,0,8,03:51.0,
강서구,11500000669,구립 늘사랑어린이집,국공립,정상,7671,서울특별시 강서구 등촌로 163 102동 102호(등촌동, 등촌아이파크),02-2658-1342,,,3,79,0,4,11,20,20,37.54473004,126.8615907,미운영,2016-09-01,,,,2022-03-17,야간연장,2,4,4,0,0,0,1,0,0,11,4,6,10,0,0,0,0,0,0,20,0,0,0,0,0,1,8,0,0,0,0,0,1,0,11,03:50.0,
강서구,11500000667,홈플러스어린이집,직장,정상,7567,서울특별시 강서구 화곡로 398 1층(등촌동, 홈플러스 강서점 앤 본사사옥),070-4727-8805,070-4727-8810,www.puruni.com/homeplus,4,187,1,22,15,49,37,37.55847113,126.8548199,미운영,2016-08-23,,,,2022-03-17,일반,0,4,2,0,0,1,0,2,0,9,0,10,10,0,0,6,0,11,0,37,0,0,0,0,0,1,12,0,0,0,0,0,2,0,15,03:52.0,
강서구,11500000666,귀염둥이어린이집,가정,폐지,7571,서울특별시 강서구 화곡로64길 50 201동 104호,02-2659-6633,02-2659-6633,,3,59,0,4,0,13,0,37.5560755,126.855653,미운영,2016-08-08,,,2021-04-30,2022-03-17,일반,1,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000664,마곡 이화어린이집,민간,정상,7599,서울특별시 강서구 마곡중앙3로 74 관리동 1층(마곡동,마곡힐스테이트),02-2663-7171,,,6,301,2,13,16,79,61,37.56469532,126.818434,미운영,2016-07-28,,,,2022-03-17,일반,4,7,8,2,0,0,0,2,0,23,2,20,26,13,0,0,0,0,0,61,0,0,0,0,0,1,14,0,0,0,0,0,1,0,16,03:51.0,
강서구,11500000665,미즈메디어린이집,직장,정상,7682,서울특별시 강서구 우장산로4길 25 1004동 1층 101호,02-2659-1419,02-2659-1415,,3,55,0,7,4,19,4,37.55319664,126.8394617,미운영,2016-07-27,,,,2022-03-17,일반,2,2,1,1,0,0,2,0,0,8,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,1,0,4,03:51.0,,
강서구,11500000663,구립 아장닷컴어린이집,국공립,폐지,7678,서울특별시 강서구 화곡로42나길 30-17 101호(화곡동, 유니크빌),02-2602-8554,02-2602-3999,,3,78,0,5,0,18,0,37.54739086,126.8478164,미운영,2016-06-01,,,2019-02-28,2022-03-17,야간연장,1,3,2,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000660,구립 노블키즈어린이집,국공립,정상,7634,서울특별시 강서구 강서로47길 108 109동 102호,02-6012-2430,02-2667-2430,,3,70,0,6,8,20,19,37.55356618,126.830534,미운영,2016-06-01,,,,2022-03-17,야간연장,2,3,3,0,0,0,2,0,0,10,2,9,8,0,0,0,0,0,0,19,0,0,0,0,0,1,6,0,0,0,0,0,1,0,8,03:50.0,,
강서구,11500000661,구립 푸른별어린이집,국공립,정상,7634,서울특별시 강서구 강서로47길 158 201동 104호,02-2667-2288,02-2667-2289,,3,72,0,4,11,20,20,37.55385752,126.8276407,미운영,2016-06-01,,,,2022-03-17,야간연장,4,2,2,0,0,0,1,0,0,9,6,7,7,0,0,0,0,0,0,20,0,0,0,0,0,1,8,0,0,0,0,0,1,0,11,03:51.0,,
강서구,11500000662,구립 스마일어린이집,국공립,정상,7691,서울특별시 강서구 강서로 266 114동 103호(화곡동, 우장산아이파크 이편한세상),02-6278-7737,02-6053-7739,,3,85,0,4,6,20,14,37.54826122,126.8409796,미운영,2016-06-01,,,,2022-03-17,야간연장,1,2,1,0,0,0,0,0,0,4,2,7,5,0,0,0,0,0,0,14,0,0,0,0,0,1,4,0,0,0,0,0,1,0,6,03:51.0,
강서구,11500000659,한국공항공사어린이집,직장,정상,7505,서울특별시 강서구 하늘길 78 .,02-2660-2630,02-2665-7106,www.puruni.com/airport,7,389,1,33,20,85,57,37.5611004,126.7990004,미운영,2016-03-01,,,,2022-03-17,일반,2,4,2,0,0,1,0,4,0,13,6,10,13,0,0,8,0,20,0,57,0,0,0,0,0,1,16,0,0,0,0,0,2,0,20,03:52.0,,
강서구,11500000658,아름어린이집,가정,정상,7741,서울특별시 강서구 등촌로5길 18-22 은성하이츠 101호,02-6494-0079,0504-493-3797,,3,66,0,4,0,19,0,37.53418215,126.862452,미운영,2016-02-15,,,,2022-03-17,일반,1,2,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000657,그레이스어린이집,가정,폐지,7701,서울특별시 강서구 강서로34길 21-18 101호(화곡동, 그레이스빌),02-2697-5050,,,2,63,0,0,0,14,0,37.54364019,126.8404463,,2016-02-04,,,2020-11-21,2022-03-17,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000583,도토리어린이집,가정,정상,7738,서울특별시 강서구 곰달래로51길 46,02-2649-4912,,,3,57,0,4,7,20,9,37.53381954,126.8580876,미운영,2015-12-03,,,,2022-03-17,일반,2,2,2,0,0,0,1,0,0,7,0,5,4,0,0,0,0,0,0,9,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,,
강서구,11500000656,KB강서어린이집,직장,정상,7544,서울특별시 강서구 양천로 643 2층,02-3665-8101,02-3665-8102,http://www.puruni.com/kbgangseo,4,213,1,19,15,70,49,37.55359355,126.8690436,미운영,2015-08-20,,,,2022-03-17,일반,0,2,3,0,0,2,0,3,0,10,0,8,11,0,0,10,0,20,0,49,0,0,0,0,0,1,12,0,0,0,0,0,2,0,15,03:50.0,,
강서구,11500000655,강서힐스테이트어린이집,민간,정상,7694,서울특별시 강서구 우현로 67,02-2607-7893,02-2607-7894,,4,263,1,9,7,82,21,37.54754275,126.8373962,미운영,2015-08-18,,,,2022-03-17,일반,4,5,4,0,0,0,0,1,0,14,2,5,14,0,0,0,0,0,0,21,0,0,0,0,0,1,5,0,0,0,0,0,1,0,7,03:50.0,,
강서구,11500000654,하나린어린이집,민간,정상,7630,서울특별시 강서구 수명로1길 133,02-2665-6300,02-2665-6330,,6,230,1,12,14,83,76,37.55392287,126.8255129,운영,2015-08-07,,,,2022-03-17,일반,0,0,1,2,2,2,0,0,0,7,0,0,0,26,22,28,0,0,0,76,0,0,0,0,0,1,10,0,0,0,0,0,1,0,14,03:52.0,,
강서구,11500000653,지니어스어린이집,민간,정상,7550,서울특별시 강서구 화곡로68길 102 서울 시니어스 가양타워 1층,02-3663-1004,02-3665-3633,genius.kidis.co.kr,5,150,0,12,13,49,44,37.55698815,126.8593317,미운영,2015-05-11,,,,2022-03-17,일반,1,4,4,0,0,0,0,0,0,9,3,18,23,0,0,0,0,0,0,44,0,0,0,0,0,1,10,0,0,0,0,0,1,0,13,03:51.0,,
강서구,11500000651,블루나인어린이집,직장,정상,7564,서울특별시 강서구 화곡로66길 186-4 186-4,02-3665-9295,,,10,347,1,20,13,99,45,37.553925,126.8626013,미운영,2015-02-26,,,,2022-03-17,일반,1,2,2,1,1,1,0,1,0,9,3,2,10,12,0,0,0,18,0,45,0,0,0,0,0,1,10,0,0,0,0,0,1,0,13,03:51.0,,
강서구,11500000652,리나어린이집,민간,정상,7724,서울특별시 강서구 초록마을로22길 24,02-2602-9328,,,6,129,0,8,1,47,0,37.53969572,126.8501584,미운영,2015-02-26,,,,2022-03-17,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,03:51.0,,
강서구,11500000650,화곡본어린이집,민간,정상,7677,서울특별시 강서구 초록마을로11길 28,02-2606-9788,,,6,154,1,7,1,58,0,37.54349712,126.8495126,운영,2015-02-16,,,,2022-03-17,일반,1,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,03:52.0,,
강서구,11500000649,마곡아이숲어린이집,가정,정상,7811,서울특별시 강서구 마곡중앙로 36 1503동 105호(발산1동, 마곡엠밸리15단지),02-6448-7839,02-6448-7839,,3,76,0,4,6,20,20,37.55731685,126.8273023,미운영,2015-01-16,,,,2022-03-17,일반,3,0,1,0,0,0,2,0,0,6,6,0,7,0,0,0,7,0,0,20,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,
강서구,11500000648,우리별어린이집,가정,폐지,7532,서울특별시 강서구 허준로 234 909동 112호(가양동,가양9단지아파트),02-3662-3332,,,2,24,0,2,0,8,0,37.55857186,126.8637381,미운영,2015-01-02,,,2020-03-02,2022-03-17,일반,2,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000647,마곡3 연두어린이집,국공립,정상,7598,서울특별시 강서구 마곡서1로 132,02-2666-3353,02-2666-3353,,4,130,2,7,8,30,27,37.56853192,126.8197196,미운영,2014-12-04,,,,2022-03-17,야간연장,2,3,3,1,0,0,0,0,0,9,3,10,14,0,0,0,0,0,0,27,0,0,0,0,0,1,6,0,0,0,0,0,1,0,8,03:51.0,,
강서구,11500000646,꿈마루어린이집,가정,폐지,7519,서울특별시 강서구 방화대로48길 40 217동 101호(방화3동,도시개발아파트),070-4236-6387,02-2663-6387,,3,31,0,6,0,11,0,37.57424491,126.8201677,미운영,2014-11-20,,,2019-05-31,2022-03-17,일반,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000645,마곡7 미래꿈어린이집,국공립,정상,7798,서울특별시 강서구 마곡서로 133,02-2664-0707,02-2664-0770,http://cafe.naver.com/future4242,6,240,1,13,16,88,77,37.56585523,126.8228025,미운영,2014-10-22,,,,2022-03-17,야간연장,3,2,2,1,1,1,0,0,0,10,9,10,14,15,12,17,0,0,0,77,0,0,0,0,0,1,13,0,0,0,0,0,2,0,16,03:51.0,,
강서구,11500000643,마곡5 해맑은어린이집,국공립,정상,7599,서울특별시 강서구 마곡서1로 111-11,02-2666-0008,02-2664-0009,,5,180,1,8,13,66,65,37.56583633,126.817494,미운영,2014-10-22,,,,2022-03-17,야간연장,0,2,2,1,1,1,0,0,0,7,0,9,13,12,11,20,0,0,0,65,0,0,0,0,0,1,10,0,0,0,0,0,1,0,13,03:51.0,,
강서구,11500000640,마곡2 해오름어린이집,국공립,정상,7598,서울특별시 강서구 마곡서1로 146,02-2661-0204,02-2666-0004,,3,117,1,8,9,39,32,37.56958744,126.8204605,미운영,2014-10-22,,,,2022-03-17,야간연장,0,2,2,1,0,0,0,0,0,5,0,10,14,8,0,0,0,0,0,32,0,0,0,0,0,1,7,0,0,0,0,0,1,0,9,03:51.0,,
강서구,11500000641,마곡4 꿈의숲어린이집,국공립,정상,7595,서울특별시 강서구 마곡서로 175,02-2663-4440,02-2663-4440,,3,171,2,8,13,34,32,37.56891669,126.823925,미운영,2014-10-22,,,,2022-03-17,야간연장,2,3,2,0,0,0,0,0,0,7,6,13,13,0,0,0,0,0,0,32,0,0,0,0,0,1,11,0,0,0,0,0,1,0,13,03:51.0,,
강서구,11500000638,마곡14 아이마당어린이집,국공립,정상,7630,서울특별시 강서구 마곡중앙로 33 상가동 1층,02-2661-1477,02-2661-1433,,7,345,3,10,16,95,73,37.55646714,126.826022,미운영,2014-10-22,,,,2022-03-17,장애아통합,야간연장,0,0,3,2,1,1,0,0,2,9,0,0,19,19,14,15,0,0,6,73,0,0,0,0,0,1,10,2,0,0,0,0,1,0,16,03:51.0,
강서구,11500000644,마곡6 마곡숲어린이집,국공립,정상,7798,서울특별시 강서구 마곡서1로 100,02-2698-1004,02-2698-1004,,8,534,4,16,19,93,90,37.56575311,126.8196222,미운영,2014-10-22,,,,2022-03-17,야간연장,3,3,2,1,1,1,0,0,0,11,8,14,14,14,20,20,0,0,0,90,0,0,0,0,0,1,16,0,0,0,0,0,2,0,19,03:51.0,,
강서구,11500000639,마곡1 하람어린이집,국공립,정상,7598,서울특별시 강서구 마곡서1로 131,02-2663-0101,02-2663-0112,,3,129,1,7,9,23,23,37.56842183,126.8184295,미운영,2014-10-22,,,,2022-03-17,야간연장,2,1,1,0,0,0,1,0,0,5,6,5,7,0,0,0,5,0,0,23,0,0,0,0,0,1,7,0,0,0,0,0,1,0,9,03:51.0,,
강서구,11500000642,마곡15 누리어린이집,국공립,정상,7811,서울특별시 강서구 마곡중앙로 36,02-2663-0015,02-2663-1511,,6,485,3,13,15,82,68,37.55731685,126.8273023,미운영,2014-10-22,,,,2022-03-17,야간연장,1,2,2,1,1,1,0,0,0,8,2,10,13,11,16,16,0,0,0,68,0,0,0,0,0,1,12,0,0,0,0,0,2,0,15,03:51.0,,
강서구,11500000637,고은어린이집,가정,폐지,7798,서울특별시 강서구 마곡서로 133 마곡엠벨리 711-101,02-711-7714,02-2662-7735,akazium@naver.com,5,104,0,5,0,20,0,37.56409097,126.8239318,미운영,2014-10-08,,,2018-02-28,2022-03-17,일반,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:50.0,,
강서구,11500000634,강서한강자이어린이집,민간,정상,7528,서울특별시 강서구 양천로55길 55 강서한강자이 관리동어린이집,02-3661-4650,02-3661-4651,,7,219,1,16,17,70,61,37.56647076,126.8481217,미운영,2014-09-24,,,,2022-03-17,일반,3,6,5,0,0,0,0,0,0,14,8,26,27,0,0,0,0,0,0,61,0,0,0,0,0,1,14,0,0,0,0,0,1,0,17,03:50.0,,
강서구,11500000636,진양아이어린이집,민간,정상,7726,서울특별시 강서구 까치산로 18-10,02-2699-9041,,,5,103,0,7,4,37,5,37.54135871,126.8430219,미운영,2014-09-23,,,,2022-03-17,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,03:51.0,,
강서구,11500000633,초롱어린이집,가정,정상,7694,서울특별시 강서구 우현로 67 118-101(화곡동,강서힐스테이트),02-2601-6833,02-2601-6833,kymskj2@naver.com,3,62,5,4,6,20,15,37.54754275,126.8373962,미운영,2014-09-22,,,,2022-03-17,야간연장,1,2,2,0,0,0,2,0,0,7,2,5,8,0,0,0,0,0,0,15,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,
강서구,11500000632,사랑별어린이집,가정,폐지,7694,서울특별시 강서구 우현로 67 135동 105호,02-2603-6321,,,3,69,2,4,0,20,0,37.54754275,126.8373962,미운영,2014-09-19,,,2019-03-01,2022-03-17,일반,0,2,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000630,마곡빅스맘어린이집,가정,폐지,7798,서울특별시 강서구 마곡서로 133 마곡엠밸리 7단지 706-101,02-6080-3533,02-2662-2333,,5,78,0,4,0,20,0,37.56409097,126.8239318,미운영,2014-09-12,,,2019-03-15,2022-03-17,일반,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000631,리라어린이집,민간,정상,7723,서울특별시 강서구 초록마을로18길 36,02-2605-3355,02-2605-3345,,8,197,1,10,14,74,61,37.54056986,126.8488757,운영,2014-09-12,,,,2022-03-17,일반,2,2,2,1,1,1,0,0,0,9,4,8,11,15,13,10,0,0,0,61,0,0,0,0,0,1,11,0,0,0,0,0,1,0,14,03:51.0,,
강서구,11500000628,엠밸리어린이집,가정,폐지,7598,서울특별시 강서구 마곡서1로 132 마곡엠밸리 302-103,02-2665-3103,02-2665-3103,http://cafe.naver.com//magokm,4,82,0,4,0,19,0,37.56853192,126.8197196,미운영,2014-09-03,,,2021-02-28,2022-03-17,일반,1,7,4,1,0,1,9,0,0,23,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000627,엔젤아이어린이집,가정,폐지,7534,서울특별시 강서구 양천로 507 106동 104호,02-6341-7373,02-6341-7373,,3,47,0,4,0,16,0,37.56039516,126.857365,미운영,2014-09-01,,,2019-03-01,2022-03-17,일반,2,2,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000626,신원어린이집,국공립,정상,7538,서울특별시 강서구 양천로77길 45 무학아파트 상가동,02-2659-3967,02-3662-3968,,6,300,2,11,17,110,98,37.55101407,126.8766484,미운영,2014-08-29,,,,2022-03-17,야간연장,0,3,5,2,1,1,0,1,0,13,0,10,28,26,18,16,0,0,0,98,0,0,0,0,0,1,13,0,0,0,0,0,2,0,17,03:51.0,,
강서구,11500000629,해오름어린이집,가정,정상,7630,서울특별시 강서구 마곡중앙로 33 1401동 102호,02-2663-0675,02-2663-0675,,3,66,0,4,6,20,18,37.55781777,126.825436,미운영,2014-08-25,,,,2022-03-17,야간연장,3,2,1,0,0,0,2,0,0,8,2,10,6,0,0,0,0,0,0,18,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:52.0,,
강서구,11500000625,딸기어린이집,가정,정상,7630,서울특별시 강서구 마곡중앙로 33 마곡엠밸리 14단지 1403-105,02-6214-5887,,,3,72,1,4,6,20,14,37.55805092,126.8240818,미운영,2014-08-18,,,,2022-03-17,일반,1,2,1,0,0,0,1,0,0,5,0,5,6,0,0,0,3,0,0,14,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,,
강서구,11500000623,라임어린이집,가정,정상,7694,서울특별시 강서구 우현로 67 113동 103호(화곡동,강서힐스테이트),02-2693-2693,02-2693-2693,,3,60,4,4,6,20,19,37.54754275,126.8373962,미운영,2014-08-12,,,,2022-03-17,일반,1,2,1,0,0,0,0,0,0,4,3,10,6,0,0,0,0,0,0,19,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,
강서구,11500000624,새싹과 나무어린이집,가정,정상,7595,서울특별시 강서구 마곡서로 175 403동 101호(마곡동, 마곡엠밸리4단지),02-6223-4613,,,3,68,0,4,7,20,20,37.56891669,126.823925,미운영,2014-08-12,,,,2022-03-17,일반,1,2,1,0,0,0,0,0,0,4,3,10,7,0,0,0,0,0,0,20,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,
강서구,11500000622,아이큰숲아기학교어린이집,가정,정상,7676,서울특별시 강서구 초록마을로21길 29,02-2607-2235,02-2605-2235,,4,54,0,5,4,17,7,37.5408236,126.8528853,미운영,2014-08-01,,,,2022-03-17,일반,2,1,1,0,0,0,1,0,0,5,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,03:51.0,,
